year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2023,Odisha,jajpur,turmeric,kharif,lateritic,lift,hyv,1.05,1229.0,22.945,2342136.925,4996.15,15482.5,5141.0
2023,Odisha,jajpur,turmeric,rabi,lateritic,tubewell,hybrid,4.07,297.0,22.945,2342136.925,4996.15,15482.5,5832.0
2023,Odisha,jharsuguda,rice,kharif,red_black,tubewell,local,1.24,1047.0,22.945,2342136.925,4996.15,15482.5,2995.0
2023,Odisha,jharsuguda,rice,rabi,lateritic,tubewell,hybrid,3.15,121.0,22.945,2342136.925,4996.15,15482.5,3446.0
2023,Odisha,jharsuguda,rice,zaid,alluvial,lift,hyv,4.16,263.0,22.945,2342136.925,4996.15,15482.5,3885.0
2023,Odisha,jharsuguda,maize,kharif,red_black,lift,hybrid,1.52,1208.0,22.945,2342136.925,4996.15,15482.5,4641.0
2023,Odisha,jharsuguda,maize,rabi,red_black,drip,hybrid,1.09,187.0,22.945,2342136.925,4996.15,15482.5,4642.0
2023,Odisha,jharsuguda,maize,zaid,red_black,lift,local,3.19,179.0,22.945,2342136.925,4996.15,15482.5,2894.0
2023,Odisha,jharsuguda,wheat,kharif,lateritic,canal,hyv,3.72,1191.0,22.945,2342136.925,4996.15,15482.5,3340.0
2023,Odisha,jharsuguda,wheat,rabi,red_black,canal,hybrid,4.49,123.0,22.945,2342136.925,4996.15,15482.5,4483.0
2023,Odisha,jharsuguda,wheat,zaid,saline,drip,hyv,1.6,198.0,22.945,2342136.925,4996.15,15482.5,2963.0
2023,Odisha,jharsuguda,groundnut,kharif,alluvial,drip,hyv,1.25,1118.0,22.945,2342136.925,4996.15,15482.5,2826.0
2023,Odisha,jharsuguda,groundnut,rabi,alluvial,tubewell,hyv,1.61,244.0,22.945,2342136.925,4996.15,15482.5,2686.0
2023,Odisha,jharsuguda,groundnut,zaid,lateritic,canal,hyv,2.0,192.0,22.945,2342136.925,4996.15,15482.5,2133.0
2023,Odisha,jharsuguda,mung,kharif,saline,lift,hybrid,2.29,843.0,22.945,2342136.925,4996.15,15482.5,927.0
2023,Odisha,jharsuguda,mung,rabi,lateritic,tubewell,local,1.05,284.0,22.945,2342136.925,4996.15,15482.5,1071.0
2023,Odisha,jharsuguda,mung,zaid,alluvial,lift,local,3.3,133.0,22.945,2342136.925,4996.15,15482.5,1031.0
2023,Odisha,jharsuguda,cotton,kharif,saline,drip,hyv,4.65,1390.0,22.945,2342136.925,4996.15,15482.5,1629.0
2023,Odisha,jharsuguda,cotton,rabi,saline,tubewell,hybrid,2.86,285.0,22.945,2342136.925,4996.15,15482.5,1433.0
2023,Odisha,jharsuguda,sugarcane,kharif,saline,drip,local,4.22,1057.0,22.945,2342136.925,4996.15,15482.5,71649.0
2023,Odisha,jharsuguda,sugarcane,rabi,red_black,tubewell,hybrid,2.13,197.0,22.945,2342136.925,4996.15,15482.5,94829.0
2023,Odisha,jharsuguda,turmeric,kharif,saline,none,hybrid,3.1,917.0,22.945,2342136.925,4996.15,15482.5,3771.0
2023,Odisha,jharsuguda,turmeric,rabi,alluvial,lift,local,1.38,192.0,22.945,2342136.925,4996.15,15482.5,4379.0
2023,Odisha,kalahandi,rice,kharif,alluvial,drip,hyv,0.52,842.0,22.945,2342136.925,4996.15,15482.5,4283.0
2023,Odisha,kalahandi,rice,rabi,red_black,lift,hyv,3.58,55.0,22.945,2342136.925,4996.15,15482.5,2830.0
2023,Odisha,kalahandi,rice,zaid,lateritic,tubewell,hybrid,3.66,71.0,22.945,2342136.925,4996.15,15482.5,4033.0
2023,Odisha,kalahandi,maize,kharif,red_black,lift,hyv,2.15,1207.0,22.945,2342136.925,4996.15,15482.5,3534.0
2023,Odisha,kalahandi,maize,rabi,saline,canal,hybrid,1.12,67.0,22.945,2342136.925,4996.15,15482.5,3994.0
2023,Odisha,kalahandi,maize,zaid,red_black,none,hyv,2.37,131.0,22.945,2342136.925,4996.15,15482.5,3837.0
2023,Odisha,kalahandi,wheat,kharif,alluvial,none,hyv,1.27,1384.0,22.945,2342136.925,4996.15,15482.5,3734.0
2023,Odisha,kalahandi,wheat,rabi,red_black,lift,hyv,1.27,272.0,22.945,2342136.925,4996.15,15482.5,3217.0
2023,Odisha,kalahandi,wheat,zaid,alluvial,lift,hyv,2.91,124.0,22.945,2342136.925,4996.15,15482.5,4208.0
2023,Odisha,kalahandi,groundnut,kharif,lateritic,drip,local,0.56,1319.0,22.945,2342136.925,4996.15,15482.5,2668.0
2023,Odisha,kalahandi,groundnut,rabi,lateritic,lift,local,3.6,186.0,22.945,2342136.925,4996.15,15482.5,1811.0
2023,Odisha,kalahandi,groundnut,zaid,saline,none,local,4.08,135.0,22.945,2342136.925,4996.15,15482.5,1597.0
2023,Odisha,kalahandi,mung,kharif,lateritic,lift,local,1.11,1074.0,22.945,2342136.925,4996.15,15482.5,876.0
2023,Odisha,kalahandi,mung,rabi,red_black,drip,hybrid,3.67,167.0,22.945,2342136.925,4996.15,15482.5,1347.0
2023,Odisha,kalahandi,mung,zaid,alluvial,none,hyv,0.7,160.0,22.945,2342136.925,4996.15,15482.5,892.0
2023,Odisha,kalahandi,cotton,kharif,saline,lift,hybrid,1.1,1158.0,22.945,2342136.925,4996.15,15482.5,1366.0
2023,Odisha,kalahandi,cotton,rabi,lateritic,none,local,1.04,190.0,22.945,2342136.925,4996.15,15482.5,1222.0
2023,Odisha,kalahandi,sugarcane,kharif,lateritic,canal,local,1.52,1378.0,22.945,2342136.925,4996.15,15482.5,69795.0
2023,Odisha,kalahandi,sugarcane,rabi,alluvial,lift,hyv,3.09,243.0,22.945,2342136.925,4996.15,15482.5,99971.0
2023,Odisha,kalahandi,turmeric,kharif,red_black,lift,hybrid,1.23,1151.0,22.945,2342136.925,4996.15,15482.5,6175.0
2023,Odisha,kalahandi,turmeric,rabi,red_black,drip,hyv,4.15,265.0,22.945,2342136.925,4996.15,15482.5,5221.0
2023,Odisha,kandhamal,rice,kharif,saline,tubewell,local,1.77,819.0,22.945,2342136.925,4996.15,15482.5,2374.0
2023,Odisha,kandhamal,rice,zaid,red_black,lift,hyv,1.86,252.0,22.945,2342136.925,4996.15,15482.5,3503.0
2023,Odisha,kandhamal,maize,kharif,lateritic,canal,hyv,3.03,1043.0,22.945,2342136.925,4996.15,15482.5,4099.0
2023,Odisha,kandhamal,maize,rabi,saline,drip,local,2.23,70.0,22.945,2342136.925,4996.15,15482.5,2975.0
2023,Odisha,kandhamal,maize,zaid,lateritic,drip,hybrid,0.82,197.0,22.945,2342136.925,4996.15,15482.5,4583.0
2023,Odisha,kandhamal,wheat,kharif,saline,lift,local,3.92,1272.0,22.945,2342136.925,4996.15,15482.5,2571.0
2023,Odisha,kandhamal,wheat,rabi,lateritic,lift,hyv,1.84,100.0,22.945,2342136.925,4996.15,15482.5,3870.0
2023,Odisha,kandhamal,wheat,zaid,red_black,canal,hybrid,4.54,92.0,22.945,2342136.925,4996.15,15482.5,4223.0
2023,Odisha,kandhamal,groundnut,kharif,saline,drip,hyv,2.64,1215.0,22.945,2342136.925,4996.15,15482.5,2047.0
2023,Odisha,kandhamal,groundnut,rabi,lateritic,canal,hybrid,4.4,263.0,22.945,2342136.925,4996.15,15482.5,2819.0
2023,Odisha,kandhamal,groundnut,zaid,alluvial,tubewell,local,1.72,54.0,22.945,2342136.925,4996.15,15482.5,2400.0
2023,Odisha,kandhamal,mung,kharif,lateritic,canal,hyv,2.62,851.0,22.945,2342136.925,4996.15,15482.5,1224.0
2023,Odisha,kandhamal,mung,rabi,alluvial,none,hybrid,1.79,157.0,22.945,2342136.925,4996.15,15482.5,1133.0
2023,Odisha,kandhamal,mung,zaid,saline,canal,local,2.65,275.0,22.945,2342136.925,4996.15,15482.5,682.0
2023,Odisha,kandhamal,cotton,kharif,saline,tubewell,hyv,3.63,941.0,22.945,2342136.925,4996.15,15482.5,1511.0
2023,Odisha,kandhamal,cotton,rabi,red_black,tubewell,hyv,3.17,106.0,22.945,2342136.925,4996.15,15482.5,1866.0
2023,Odisha,kandhamal,sugarcane,kharif,lateritic,lift,local,3.18,1074.0,22.945,2342136.925,4996.15,15482.5,62588.0
2023,Odisha,kandhamal,sugarcane,rabi,alluvial,none,hybrid,1.99,77.0,22.945,2342136.925,4996.15,15482.5,88483.0
2023,Odisha,kandhamal,turmeric,kharif,saline,none,local,4.19,867.0,22.945,2342136.925,4996.15,15482.5,3100.0
2023,Odisha,kandhamal,turmeric,rabi,saline,canal,hyv,2.39,53.0,22.945,2342136.925,4996.15,15482.5,5038.0
2023,Odisha,kendrapara,rice,kharif,alluvial,none,hybrid,1.7,1028.0,22.945,2342136.925,4996.15,15482.5,4255.0
2023,Odisha,kendrapara,rice,rabi,red_black,canal,hyv,4.11,197.0,22.945,2342136.925,4996.15,15482.5,3101.0
2023,Odisha,kendrapara,rice,zaid,lateritic,drip,hybrid,3.93,225.0,22.945,2342136.925,4996.15,15482.5,4204.0
2023,Odisha,kendrapara,maize,kharif,saline,lift,hyv,4.09,1161.0,22.945,2342136.925,4996.15,15482.5,2655.0
2023,Odisha,kendrapara,maize,rabi,alluvial,tubewell,local,1.25,91.0,22.945,2342136.925,4996.15,15482.5,4279.0
2023,Odisha,kendrapara,maize,zaid,saline,canal,hybrid,4.01,52.0,22.945,2342136.925,4996.15,15482.5,3494.0
2023,Odisha,kendrapara,wheat,kharif,lateritic,none,local,3.22,838.0,22.945,2342136.925,4996.15,15482.5,2393.0
2023,Odisha,kendrapara,wheat,rabi,saline,none,hyv,4.29,271.0,22.945,2342136.925,4996.15,15482.5,2628.0
2023,Odisha,kendrapara,wheat,zaid,red_black,canal,local,2.53,265.0,22.945,2342136.925,4996.15,15482.5,3348.0
2023,Odisha,kendrapara,groundnut,kharif,red_black,canal,hyv,3.46,1090.0,22.945,2342136.925,4996.15,15482.5,2150.0
2023,Odisha,kendrapara,groundnut,rabi,lateritic,tubewell,local,2.3,86.0,22.945,2342136.925,4996.15,15482.5,2155.0
2023,Odisha,kendrapara,groundnut,zaid,saline,none,hyv,4.78,118.0,22.945,2342136.925,4996.15,15482.5,1810.0
2023,Odisha,kendrapara,mung,kharif,lateritic,drip,hybrid,1.38,1500.0,22.945,2342136.925,4996.15,15482.5,1477.0
2023,Odisha,kendrapara,mung,rabi,saline,drip,hybrid,0.59,104.0,22.945,2342136.925,4996.15,15482.5,983.0
2023,Odisha,kendrapara,mung,zaid,lateritic,drip,hybrid,2.06,192.0,22.945,2342136.925,4996.15,15482.5,1305.0
2023,Odisha,kendrapara,cotton,kharif,red_black,tubewell,hyv,1.39,1323.0,22.945,2342136.925,4996.15,15482.5,1818.0
2023,Odisha,kendrapara,cotton,rabi,lateritic,none,local,0.59,120.0,22.945,2342136.925,4996.15,15482.5,1193.0
2023,Odisha,kendrapara,sugarcane,kharif,lateritic,canal,hybrid,4.54,851.0,22.945,2342136.925,4996.15,15482.5,102742.0
2023,Odisha,kendrapara,sugarcane,rabi,lateritic,tubewell,hyv,1.9,89.0,22.945,2342136.925,4996.15,15482.5,98987.0
2023,Odisha,kendrapara,turmeric,kharif,saline,canal,hyv,0.6,1183.0,22.945,2342136.925,4996.15,15482.5,4508.0
2023,Odisha,kendrapara,turmeric,rabi,saline,tubewell,local,0.75,61.0,22.945,2342136.925,4996.15,15482.5,3529.0
2023,Odisha,keonjhar,rice,kharif,alluvial,canal,hyv,0.72,935.0,22.945,2342136.925,4996.15,15482.5,3859.0
2023,Odisha,keonjhar,rice,zaid,saline,none,hybrid,0.9,133.0,22.945,2342136.925,4996.15,15482.5,2835.0
2023,Odisha,keonjhar,maize,kharif,saline,drip,local,4.12,1073.0,22.945,2342136.925,4996.15,15482.5,3546.0
2023,Odisha,keonjhar,maize,rabi,red_black,none,local,1.19,225.0,22.945,2342136.925,4996.15,15482.5,3132.0
2023,Odisha,keonjhar,maize,zaid,red_black,canal,hyv,1.87,208.0,22.945,2342136.925,4996.15,15482.5,3616.0
2023,Odisha,keonjhar,wheat,kharif,red_black,tubewell,hyv,4.35,1038.0,22.945,2342136.925,4996.15,15482.5,3436.0
2023,Odisha,keonjhar,wheat,rabi,alluvial,drip,hyv,3.97,73.0,22.945,2342136.925,4996.15,15482.5,4218.0
2023,Odisha,keonjhar,wheat,zaid,red_black,tubewell,local,2.07,236.0,22.945,2342136.925,4996.15,15482.5,3604.0
2023,Odisha,keonjhar,groundnut,kharif,red_black,canal,local,3.27,912.0,22.945,2342136.925,4996.15,15482.5,2402.0
2023,Odisha,keonjhar,groundnut,rabi,saline,canal,hyv,2.11,278.0,22.945,2342136.925,4996.15,15482.5,2255.0
2023,Odisha,keonjhar,groundnut,zaid,saline,lift,local,1.28,216.0,22.945,2342136.925,4996.15,15482.5,1591.0
2023,Odisha,keonjhar,mung,kharif,red_black,tubewell,hyv,1.61,1240.0,22.945,2342136.925,4996.15,15482.5,1216.0
2023,Odisha,keonjhar,mung,rabi,saline,none,local,4.3,221.0,22.945,2342136.925,4996.15,15482.5,558.0
2023,Odisha,keonjhar,mung,zaid,red_black,drip,hybrid,2.45,52.0,22.945,2342136.925,4996.15,15482.5,1228.0
2023,Odisha,keonjhar,cotton,kharif,saline,none,hyv,4.73,1096.0,22.945,2342136.925,4996.15,15482.5,1041.0
2023,Odisha,keonjhar,cotton,rabi,alluvial,tubewell,hyv,3.23,178.0,22.945,2342136.925,4996.15,15482.5,1908.0
2023,Odisha,keonjhar,sugarcane,kharif,saline,canal,hybrid,2.5,1113.0,22.945,2342136.925,4996.15,15482.5,86827.0
2023,Odisha,keonjhar,sugarcane,rabi,lateritic,tubewell,hybrid,4.84,288.0,22.945,2342136.925,4996.15,15482.5,83576.0
2023,Odisha,keonjhar,turmeric,kharif,alluvial,drip,hybrid,3.94,845.0,22.945,2342136.925,4996.15,15482.5,6158.0
2023,Odisha,keonjhar,turmeric,rabi,red_black,none,hyv,3.8,237.0,22.945,2342136.925,4996.15,15482.5,5082.0
2023,Odisha,khordha,rice,kharif,lateritic,tubewell,hyv,4.24,1370.0,22.945,2342136.925,4996.15,15482.5,4013.0
2023,Odisha,khordha,rice,rabi,lateritic,drip,local,1.76,150.0,22.945,2342136.925,4996.15,15482.5,3897.0
2023,Odisha,khordha,rice,zaid,saline,none,local,3.0,297.0,22.945,2342136.925,4996.15,15482.5,1856.0
2023,Odisha,khordha,maize,kharif,saline,drip,hybrid,2.91,1340.0,22.945,2342136.925,4996.15,15482.5,3913.0
2023,Odisha,khordha,maize,rabi,saline,canal,hybrid,0.71,59.0,22.945,2342136.925,4996.15,15482.5,3610.0
2023,Odisha,khordha,maize,zaid,saline,drip,hyv,4.97,187.0,22.945,2342136.925,4996.15,15482.5,4059.0
2023,Odisha,khordha,wheat,kharif,saline,tubewell,hyv,1.29,1290.0,22.945,2342136.925,4996.15,15482.5,2792.0
2023,Odisha,khordha,wheat,rabi,saline,tubewell,local,4.21,191.0,22.945,2342136.925,4996.15,15482.5,3162.0
2023,Odisha,khordha,wheat,zaid,red_black,none,hyv,1.19,103.0,22.945,2342136.925,4996.15,15482.5,3069.0
2023,Odisha,khordha,groundnut,kharif,saline,canal,hyv,0.58,829.0,22.945,2342136.925,4996.15,15482.5,2096.0
2023,Odisha,khordha,groundnut,rabi,lateritic,drip,local,3.96,293.0,22.945,2342136.925,4996.15,15482.5,2533.0
2023,Odisha,khordha,groundnut,zaid,red_black,drip,local,3.39,122.0,22.945,2342136.925,4996.15,15482.5,2343.0
2023,Odisha,khordha,mung,kharif,lateritic,drip,hyv,2.58,1196.0,22.945,2342136.925,4996.15,15482.5,1097.0
2023,Odisha,khordha,mung,rabi,red_black,lift,hybrid,0.66,184.0,22.945,2342136.925,4996.15,15482.5,1132.0
2023,Odisha,khordha,mung,zaid,saline,drip,hyv,2.18,136.0,22.945,2342136.925,4996.15,15482.5,1115.0
2023,Odisha,khordha,cotton,kharif,alluvial,lift,local,2.41,846.0,22.945,2342136.925,4996.15,15482.5,1457.0
2023,Odisha,khordha,cotton,rabi,red_black,canal,hyv,1.43,287.0,22.945,2342136.925,4996.15,15482.5,1636.0
2023,Odisha,khordha,sugarcane,kharif,alluvial,none,hybrid,3.45,950.0,22.945,2342136.925,4996.15,15482.5,85665.0
2023,Odisha,khordha,sugarcane,rabi,alluvial,none,local,2.07,138.0,22.945,2342136.925,4996.15,15482.5,82617.0
2023,Odisha,khordha,turmeric,kharif,red_black,lift,local,1.58,1288.0,22.945,2342136.925,4996.15,15482.5,4578.0
2023,Odisha,khordha,turmeric,rabi,lateritic,lift,local,3.55,176.0,22.945,2342136.925,4996.15,15482.5,4064.0
2023,Odisha,koraput,rice,kharif,saline,drip,local,3.16,1225.0,22.945,2342136.925,4996.15,15482.5,2440.0
2023,Odisha,koraput,rice,rabi,saline,canal,hybrid,1.19,86.0,22.945,2342136.925,4996.15,15482.5,3151.0
2023,Odisha,koraput,rice,zaid,alluvial,canal,local,4.79,124.0,22.945,2342136.925,4996.15,15482.5,3563.0
2023,Odisha,koraput,maize,kharif,red_black,canal,local,3.46,1102.0,22.945,2342136.925,4996.15,15482.5,3929.0
2023,Odisha,koraput,maize,rabi,alluvial,drip,hybrid,4.97,220.0,22.945,2342136.925,4996.15,15482.5,5430.0
2023,Odisha,koraput,maize,zaid,lateritic,drip,hybrid,4.31,167.0,22.945,2342136.925,4996.15,15482.5,4494.0
2023,Odisha,koraput,wheat,kharif,saline,tubewell,local,1.89,1019.0,22.945,2342136.925,4996.15,15482.5,2245.0
2023,Odisha,koraput,wheat,rabi,lateritic,none,hyv,1.62,221.0,22.945,2342136.925,4996.15,15482.5,2941.0
2023,Odisha,koraput,wheat,zaid,alluvial,none,local,3.11,130.0,22.945,2342136.925,4996.15,15482.5,2742.0
2023,Odisha,koraput,groundnut,kharif,red_black,tubewell,hybrid,4.72,1303.0,22.945,2342136.925,4996.15,15482.5,2938.0
2023,Odisha,koraput,groundnut,rabi,alluvial,canal,hyv,4.96,214.0,22.945,2342136.925,4996.15,15482.5,2647.0
2023,Odisha,koraput,groundnut,zaid,red_black,lift,hyv,2.36,181.0,22.945,2342136.925,4996.15,15482.5,2090.0
2023,Odisha,koraput,mung,kharif,saline,drip,hybrid,1.38,1420.0,22.945,2342136.925,4996.15,15482.5,869.0
2023,Odisha,koraput,mung,rabi,lateritic,lift,local,2.02,133.0,22.945,2342136.925,4996.15,15482.5,824.0
2023,Odisha,koraput,mung,zaid,alluvial,lift,local,1.25,83.0,22.945,2342136.925,4996.15,15482.5,850.0
2023,Odisha,koraput,cotton,kharif,red_black,tubewell,local,2.18,1262.0,22.945,2342136.925,4996.15,15482.5,1467.0
2023,Odisha,koraput,cotton,rabi,lateritic,none,hyv,0.85,194.0,22.945,2342136.925,4996.15,15482.5,1259.0
2023,Odisha,koraput,sugarcane,kharif,red_black,none,local,4.65,969.0,22.945,2342136.925,4996.15,15482.5,68249.0
2023,Odisha,koraput,sugarcane,rabi,alluvial,drip,hyv,0.81,61.0,22.945,2342136.925,4996.15,15482.5,98579.0
2023,Odisha,koraput,turmeric,kharif,alluvial,drip,local,1.48,1339.0,22.945,2342136.925,4996.15,15482.5,4826.0
2023,Odisha,koraput,turmeric,rabi,red_black,drip,hyv,2.69,199.0,22.945,2342136.925,4996.15,15482.5,5875.0
2023,Odisha,malkangiri,rice,kharif,saline,drip,local,2.37,1285.0,22.945,2342136.925,4996.15,15482.5,2575.0
2023,Odisha,malkangiri,rice,zaid,red_black,canal,hyv,1.86,90.0,22.945,2342136.925,4996.15,15482.5,2800.0
2023,Odisha,malkangiri,maize,kharif,lateritic,canal,hyv,2.92,995.0,22.945,2342136.925,4996.15,15482.5,4329.0
2023,Odisha,malkangiri,maize,rabi,lateritic,none,hyv,1.56,143.0,22.945,2342136.925,4996.15,15482.5,2861.0
2023,Odisha,malkangiri,maize,zaid,lateritic,none,local,4.27,283.0,22.945,2342136.925,4996.15,15482.5,3167.0
2023,Odisha,malkangiri,wheat,kharif,alluvial,drip,hybrid,1.19,1446.0,22.945,2342136.925,4996.15,15482.5,5010.0
2023,Odisha,malkangiri,wheat,rabi,alluvial,drip,hyv,4.05,113.0,22.945,2342136.925,4996.15,15482.5,4736.0
2023,Odisha,malkangiri,wheat,zaid,saline,drip,local,2.22,166.0,22.945,2342136.925,4996.15,15482.5,2371.0
2023,Odisha,malkangiri,groundnut,kharif,alluvial,none,local,4.17,1430.0,22.945,2342136.925,4996.15,15482.5,2052.0
2023,Odisha,malkangiri,groundnut,rabi,red_black,tubewell,hyv,4.8,86.0,22.945,2342136.925,4996.15,15482.5,2484.0
2023,Odisha,malkangiri,groundnut,zaid,saline,canal,hyv,3.02,104.0,22.945,2342136.925,4996.15,15482.5,1983.0
2023,Odisha,malkangiri,mung,kharif,alluvial,canal,local,1.49,895.0,22.945,2342136.925,4996.15,15482.5,876.0
2023,Odisha,malkangiri,mung,rabi,alluvial,tubewell,hybrid,0.97,268.0,22.945,2342136.925,4996.15,15482.5,1420.0
2023,Odisha,malkangiri,mung,zaid,alluvial,drip,hyv,0.54,285.0,22.945,2342136.925,4996.15,15482.5,1431.0
2023,Odisha,malkangiri,cotton,kharif,lateritic,none,local,1.92,1401.0,22.945,2342136.925,4996.15,15482.5,1008.0
2023,Odisha,malkangiri,cotton,rabi,red_black,none,hyv,2.53,156.0,22.945,2342136.925,4996.15,15482.5,1311.0
2023,Odisha,malkangiri,sugarcane,kharif,red_black,none,local,4.13,1264.0,22.945,2342136.925,4996.15,15482.5,69210.0
2023,Odisha,malkangiri,sugarcane,rabi,red_black,none,hybrid,4.18,104.0,22.945,2342136.925,4996.15,15482.5,76232.0
2023,Odisha,malkangiri,turmeric,kharif,alluvial,none,local,0.97,1162.0,22.945,2342136.925,4996.15,15482.5,4567.0
2023,Odisha,malkangiri,turmeric,rabi,red_black,lift,hyv,2.63,89.0,22.945,2342136.925,4996.15,15482.5,5450.0
2023,Odisha,mayurbhanj,rice,kharif,red_black,lift,hybrid,4.9,855.0,22.945,2342136.925,4996.15,15482.5,3894.0
2023,Odisha,mayurbhanj,rice,zaid,alluvial,canal,local,1.47,165.0,22.945,2342136.925,4996.15,15482.5,3788.0
2023,Odisha,mayurbhanj,maize,kharif,red_black,canal,hybrid,3.32,1337.0,22.945,2342136.925,4996.15,15482.5,4653.0
2023,Odisha,mayurbhanj,maize,rabi,alluvial,lift,hybrid,4.74,77.0,22.945,2342136.925,4996.15,15482.5,4193.0
2023,Odisha,mayurbhanj,maize,zaid,saline,tubewell,hybrid,4.86,72.0,22.945,2342136.925,4996.15,15482.5,3724.0
2023,Odisha,mayurbhanj,wheat,kharif,saline,tubewell,hyv,0.82,817.0,22.945,2342136.925,4996.15,15482.5,3400.0
2023,Odisha,mayurbhanj,wheat,rabi,lateritic,tubewell,hyv,3.92,109.0,22.945,2342136.925,4996.15,15482.5,3997.0
2023,Odisha,mayurbhanj,wheat,zaid,alluvial,none,hyv,2.7,111.0,22.945,2342136.925,4996.15,15482.5,4017.0
2023,Odisha,mayurbhanj,groundnut,kharif,alluvial,none,local,0.62,1215.0,22.945,2342136.925,4996.15,15482.5,2000.0
2023,Odisha,mayurbhanj,groundnut,rabi,red_black,canal,hyv,4.04,107.0,22.945,2342136.925,4996.15,15482.5,2234.0
2023,Odisha,mayurbhanj,groundnut,zaid,alluvial,lift,hyv,4.69,121.0,22.945,2342136.925,4996.15,15482.5,2145.0
2023,Odisha,mayurbhanj,mung,kharif,red_black,lift,hybrid,2.3,1374.0,22.945,2342136.925,4996.15,15482.5,1132.0
2023,Odisha,mayurbhanj,mung,rabi,red_black,lift,hybrid,1.64,53.0,22.945,2342136.925,4996.15,15482.5,957.0
2023,Odisha,mayurbhanj,mung,zaid,saline,tubewell,local,0.61,278.0,22.945,2342136.925,4996.15,15482.5,665.0
2023,Odisha,mayurbhanj,cotton,kharif,saline,lift,local,3.89,1027.0,22.945,2342136.925,4996.15,15482.5,1038.0
2023,Odisha,mayurbhanj,cotton,rabi,red_black,lift,hybrid,4.58,257.0,22.945,2342136.925,4996.15,15482.5,1697.0
2023,Odisha,mayurbhanj,sugarcane,kharif,alluvial,tubewell,hyv,2.88,875.0,22.945,2342136.925,4996.15,15482.5,87144.0
2023,Odisha,mayurbhanj,sugarcane,rabi,alluvial,lift,hybrid,3.67,63.0,22.945,2342136.925,4996.15,15482.5,96045.0
2023,Odisha,mayurbhanj,turmeric,kharif,red_black,none,hybrid,0.61,1074.0,22.945,2342136.925,4996.15,15482.5,5632.0
2023,Odisha,mayurbhanj,turmeric,rabi,red_black,canal,local,4.75,135.0,22.945,2342136.925,4996.15,15482.5,5246.0
2023,Odisha,nabarangpur,rice,kharif,saline,drip,hyv,1.76,1481.0,22.945,2342136.925,4996.15,15482.5,3024.0
2023,Odisha,nabarangpur,rice,zaid,saline,canal,hybrid,4.67,91.0,22.945,2342136.925,4996.15,15482.5,2886.0
2023,Odisha,nabarangpur,maize,kharif,alluvial,tubewell,hyv,3.99,1016.0,22.945,2342136.925,4996.15,15482.5,3907.0
2023,Odisha,nabarangpur,maize,rabi,red_black,tubewell,local,4.58,243.0,22.945,2342136.925,4996.15,15482.5,4006.0
2023,Odisha,nabarangpur,maize,zaid,red_black,none,hybrid,3.63,96.0,22.945,2342136.925,4996.15,15482.5,3846.0
2023,Odisha,nabarangpur,wheat,kharif,saline,lift,hyv,1.46,914.0,22.945,2342136.925,4996.15,15482.5,2736.0
2023,Odisha,nabarangpur,wheat,rabi,saline,drip,hybrid,4.24,166.0,22.945,2342136.925,4996.15,15482.5,3518.0
2023,Odisha,nabarangpur,wheat,zaid,red_black,tubewell,hyv,3.63,179.0,22.945,2342136.925,4996.15,15482.5,3463.0
2023,Odisha,nabarangpur,groundnut,kharif,lateritic,lift,local,4.07,1157.0,22.945,2342136.925,4996.15,15482.5,2165.0
2023,Odisha,nabarangpur,groundnut,rabi,saline,drip,hyv,4.86,209.0,22.945,2342136.925,4996.15,15482.5,1987.0
2023,Odisha,nabarangpur,groundnut,zaid,saline,tubewell,hybrid,4.15,219.0,22.945,2342136.925,4996.15,15482.5,2194.0
2023,Odisha,nabarangpur,mung,kharif,red_black,none,hybrid,0.85,1047.0,22.945,2342136.925,4996.15,15482.5,1127.0
2023,Odisha,nabarangpur,mung,rabi,lateritic,canal,local,4.53,205.0,22.945,2342136.925,4996.15,15482.5,954.0
2023,Odisha,nabarangpur,mung,zaid,saline,lift,local,2.44,193.0,22.945,2342136.925,4996.15,15482.5,675.0
2023,Odisha,nabarangpur,cotton,kharif,saline,none,local,4.21,928.0,22.945,2342136.925,4996.15,15482.5,949.0
2023,Odisha,nabarangpur,cotton,rabi,alluvial,none,hyv,1.11,228.0,22.945,2342136.925,4996.15,15482.5,1301.0
2023,Odisha,nabarangpur,sugarcane,kharif,lateritic,drip,hyv,3.88,1210.0,22.945,2342136.925,4996.15,15482.5,94059.0
2023,Odisha,nabarangpur,sugarcane,rabi,saline,tubewell,local,0.96,300.0,22.945,2342136.925,4996.15,15482.5,58580.0
2023,Odisha,nabarangpur,turmeric,kharif,red_black,canal,hyv,0.52,1413.0,22.945,2342136.925,4996.15,15482.5,6139.0
2023,Odisha,nabarangpur,turmeric,rabi,red_black,tubewell,hybrid,1.1,75.0,22.945,2342136.925,4996.15,15482.5,6352.0
2023,Odisha,nayagarh,rice,kharif,saline,drip,hyv,4.79,954.0,22.945,2342136.925,4996.15,15482.5,3371.0
2023,Odisha,nayagarh,rice,zaid,alluvial,tubewell,hyv,0.61,149.0,22.945,2342136.925,4996.15,15482.5,4277.0
2023,Odisha,nayagarh,maize,kharif,alluvial,none,local,3.5,913.0,22.945,2342136.925,4996.15,15482.5,3580.0
